level,name,race_eth,age_grp,tenure,count,count_se,share,share_se
region,Eastern Connecticut Health Network,asian,ages35_64,rented,1151.9363549980137,232.46975878020604,0.4449205342704157,0.05907597144056003
region,Eastern Connecticut Health Network,asian,ages35_64,other,18.20130225160296,14.267860942718064,0.0070300178365448615,0.005530945632778134
region,Eastern Connecticut Health Network,asian,ages65plus,owned,189.69252746433344,61.725664963417856,0.6462736180319826,0.123432570023841
region,Eastern Connecticut Health Network,asian,ages65plus,rented,101.56259481436311,44.677538795155535,0.3460190366209129,0.12333522350646181
region,Eastern Connecticut Health Network,asian,ages65plus,other,2.2622396739400568,2.262239673940233,0.0077073453471045526,0.007905354667593886
region,Eastern Connecticut Health Network,other_race,total,owned,1146.1898759525463,161.75235196640998,0.48379027929574747,0.055633834393190626
region,Eastern Connecticut Health Network,other_race,total,rented,1192.997610867265,209.9060560658455,0.5035471517151392,0.055979105388915706
region,Eastern Connecticut Health Network,other_race,total,other,30,19.287270098819956,0.012662568989113379,0.008161660210855348
region,Eastern Connecticut Health Network,other_race,under35,owned,164.8875293710786,54.262046267891364,0.2155902992390198,0.07105841157223622
region,Eastern Connecticut Health Network,other_race,under35,rented,599.9313421323733,156.73719363900776,0.7844097007609803,0.0710584115722362
region,Eastern Connecticut Health Network,other_race,ages35_64,owned,822.8649337066811,145.53259727691844,0.6188945175500796,0.07390334396771034
region,Eastern Connecticut Health Network,other_race,ages35_64,rented,486.70724761434116,130.0099114512417,0.3660630497930272,0.07395213515290056
region,Eastern Connecticut Health Network,other_race,ages35_64,other,20,16.492413593801786,0.015042432656893145,0.012415626323990982
region,Eastern Connecticut Health Network,other_race,ages65plus,owned,158.43741287478667,45.17807365776608,0.5765628417051261,0.12924023466455348
region,Eastern Connecticut Health Network,other_race,ages65plus,rented,106.35902112055044,50.924441371902724,0.3870465841720318,0.13096021481175563
region,Eastern Connecticut Health Network,other_race,ages65plus,other,10,9.999999999999469,0.03639057412284209,0.036206663510037866
region,Fairfield County,total,total,owned,231479,2672.7734122587226,0.6624227699510364,0.005186130002666726
region,Fairfield County,total,total,rented,114145,2326.4570695134053,0.32664840903952863,0.005166501807612781
region,Fairfield County,total,total,other,3819,393.79420220759204,0.010928821009435015,0.0011202860741635864
region,Fairfield County,total,under35,owned,14343,673.2739148220073,0.3277051727289344,0.01341897536364358
region,Fairfield County,total,under35,rented,28746,1126.26280067251,0.6567812100164504,0.013692442025170407
region,Fairfield County,total,under35,other,679,178.61695000193387,0.015513617254615244,0.0040446169084968455
region,Fairfield County,total,ages35_64,owned,147391,2195.285384323416,0.6925975875080471,0.006574827628686543
region,Fairfield County,total,ages35_64,rented,63646,1746.5295673327566,0.29907569698649966,0.006552268706715274
region,Fairfield County,total,ages35_64,other,1772,249.6496236770464,0.008326715505453247,0.0011686202207583382
region,Fairfield County,total,ages65plus,owned,69745,1390.1943348739014,0.7510283634484095,0.009523624721494492
region,Fairfield County,total,ages65plus,rented,21753,1054.1334068002814,0.23424073396076067,0.009401221467729952
region,Fairfield County,total,ages65plus,other,1368,246.71003930166646,0.014730902590829799,0.002632229499085317
region,Fairfield County,white,total,owned,177899,2249.7066512204,0.7765802339793959,0.005380393155576113
region,Fairfield County,white,total,rented,48612,1411.3367886039396,0.21220534311157674,0.005301809381230263
region,Fairfield County,white,total,other,2569,311.0820969688563,0.011214422909027414,0.0013491873651093951
region,Fairfield County,white,under35,owned,9624,482.41465866143807,0.4284188034188034,0.01775772026595835
region,Fairfield County,white,under35,rented,12507,665.1502911970913,0.5567574786324786,0.017926308802718
region,Fairfield County,white,under35,other,333,97.85074047951302,0.014823717948717948,0.004325525043366242
region,Fairfield County,white,ages35_64,owned,107718,1808.2428084756234,0.8112700241758738,0.00694404907284845
region,Fairfield County,white,ages35_64,rented,23982,1039.3104138304348,0.18061863123884409,0.006880725043733398
region,Fairfield County,white,ages35_64,other,1077,178.18644739304057,0.00811134458528209,0.0013372909374005316
region,Fairfield County,white,ages65plus,owned,60557,1263.3685005960874,0.8201221576673574,0.008643934985620515
region,Fairfield County,white,ages65plus,rented,12123,687.523593742365,0.16418153008572706,0.008295537508669203
region,Fairfield County,white,ages65plus,other,1159,235.49106890402223,0.015696312246915586,0.0031541953981657294
region,Fairfield County,black,total,owned,15014,817.8435285608731,0.42034828377848704,0.018532641067774473
region,Fairfield County,black,total,rented,20358,1088.4095133589199,0.5699647236687384,0.018648220627597113
region,Fairfield County,black,total,other,346,146.2797808664492,0.009686992552774512,0.004072547555732455
region,Fairfield County,black,under35,owned,1101,323.0641681580784,0.2349050565393642,0.057303388100006826
region,Fairfield County,black,under35,rented,3447,430.6508430633508,0.7354384467676552,0.05932325078655786
region,Fairfield County,black,under35,other,139,120.668923391307,0.029656496692980587,0.0252131625317732
region,Fairfield County,black,ages35_64,owned,9912,649.7348853864681,0.4363060128532441,0.022607529994466517
region,Fairfield County,black,ages35_64,rented,12675,821.7248518695762,0.5579276344748657,0.0226632080779085
region,Fairfield County,black,ages35_64,other,131,71.07019205648993,0.005766352671890131,0.003121688537567803
region,Fairfield County,black,ages65plus,owned,4001,377.61697221401533,0.48129435823409117,0.04060823652597437
region,Fairfield County,black,ages65plus,rented,4236,569.6117549900162,0.5095633345362685,0.04089090097823244
region,Fairfield County,black,ages65plus,other,76,42.26098484554093,0.009142307229640323,0.005093035616597208
region,Fairfield County,latino,total,owned,23133,960.0617699987027,0.3919718047342291,0.013437354596655586
region,Fairfield County,latino,total,rented,35296,1357.3379175849516,0.598064964332311,0.013533816172977178
region,Fairfield County,latino,total,other,588,165.0250550469896,0.009963230933459851,0.0027826223463853416
region,Fairfield County,latino,under35,owned,2211,270.96115210023095,0.19445910290237467,0.02257044569835089
region,Fairfield County,latino,under35,rented,9023,689.1626706206126,0.7935795954265611,0.023352764049189175
region,Fairfield County,latino,under35,other,136,79.81210536137121,0.011961301671064205,0.006979224669522723
region,Fairfield County,latino,ages35_64,owned,17904,858.592916735854,0.4489806153923314,0.016802974260692553
region,Fairfield County,latino,ages35_64,rented,21598,1047.0747972597387,0.5416154675627555,0.01686768442611367
region,Fairfield County,latino,ages35_64,other,375,135.41314287083497,0.00940391704491311,0.0033790039078513676
region,Fairfield County,latino,ages65plus,owned,3018,334.0319537439057,0.3884169884169884,0.037135731514740485
region,Fairfield County,latino,ages65plus,rented,4675,522.1182354165506,0.6016731016731016,0.03742841862625711
region,Fairfield County,latino,ages65plus,other,77,50.26919722845551,0.00990990990990991,0.006454161353958398
region,Fairfield County,asian,total,owned,11078,612.8646902443176,0.6640690564680494,0.021360067672885636
region,Fairfield County,asian,total,rented,5397,429.2464963004894,0.323522359429325,0.02114848501530773
region,Fairfield County,asian,total,other,207,86.09830805076076,0.012408584102625584,0.005127455839599128
region,Fairfield County,asian,under35,owned,1046,184.4927271532264,0.33238004448681285,0.04900741441052918
region,Fairfield County,asian,under35,rented,2059,277.49494441998695,0.6542739116619002,0.04941718151307298
region,Fairfield County,asian,under35,other,42,30.886860320767088,0.01334604385128694,0.009786316063830729
region,Fairfield County,asian,ages35_64,owned,8580,552.5465585311352,0.7266875582281698,0.02396715152737154
region,Fairfield County,asian,ages35_64,rented,3095,320.18314248552656,0.26213263318370456,0.023535970502061375
region,Fairfield County,asian,ages35_64,other,132,76.74616290913116,0.011179808588125688,0.0064558036328777515
region,Fairfield County,asian,ages65plus,owned,1452,190.6914875783447,0.8402777777777778,0.03965439687912914
region,Fairfield County,asian,ages65plus,rented,243,69.04256212108758,0.140625,0.03773132127108937
region,Fairfield County,asian,ages65plus,other,33,23.85369586103235,0.01909722222222222,0.013724898267004501
region,Fairfield County,other_race,total,owned,4355,405.7484905012424,0.48680974737312765,0.035062378328232134
region,Fairfield County,other_race,total,rented,4482,479.4146543144799,0.5010060362173038,0.03519721495839558
region,Fairfield County,other_race,total,other,109,47.69672889628153,0.012184216409568523,0.005335727352971303
region,Fairfield County,other_race,under35,owned,361,94.80886802856128,0.1719047619047619,0.044760330569344475
region,Fairfield County,other_race,under35,rented,1710,299.9024734936404,0.8142857142857143,0.046064209444147707
region,Fairfield County,other_race,under35,other,29,21.095001561949076,0.01380952380952381,0.010120173618667835
region,Fairfield County,other_race,ages35_64,owned,3277,327.0635910904786,0.5820603907637656,0.041233478206168545
region,Fairfield County,other_race,ages35_64,rented,2296,320.296945724543,0.40781527531083483,0.0412720529963242
region,Fairfield County,other_race,ages35_64,other,57,36.06931560143564,0.010124333925399645,0.006394999358549161
region,Fairfield County,other_race,ages65plus,owned,717,220.65795154705273,0.5896381578947368,0.12019923303867465
region,Fairfield County,other_race,ages65plus,rented,476,193.21895754600666,0.39144736842105265,0.12021275865556333
region,Fairfield County,other_race,ages65plus,other,23,22.99999999999987,0.018914473684210526,0.01910931986228296
region,Greater Bridgeport,total,total,owned,74474.75371186015,1343.8558015136211,0.6461907930223006,0.008364880498608633
region,Greater Bridgeport,total,total,rented,39520.76306106194,1280.7684085836684,0.34290752168284283,0.00835832668031966
region,Greater Bridgeport,total,total,other,1256.4405685529946,191.47898750741595,0.010901685294856562,0.001652763135844421
region,Greater Bridgeport,total,under35,owned,5133.86387753949,378.6711200860289,0.34272642993843777,0.02225992153621673
region,Greater Bridgeport,total,under35,rented,9556.743913631371,640.242518973674,0.6379890081784857,0.022710697682267196
region,Greater Bridgeport,total,under35,other,288.87271887226643,93.9898865656119,0.019284561883076593,0.006227742369688947
region,Greater Bridgeport,total,ages35_64,owned,47449.238451795965,1109.4148964437575,0.6762018433501217,0.010802833981763928
region,Greater Bridgeport,total,ages35_64,rented,22120.562678636565,975.1721013310279,0.3152414189836126,0.010772151743242454
region,Greater Bridgeport,total,ages35_64,other,600.4282447450835,145.61414552866825,0.00855673766626566,0.0020653310692586263
region,Greater Bridgeport,total,ages65plus,owned,21891.651382524695,661.9357770785587,0.7272430875581108,0.01429613899504512
region,Greater Bridgeport,total,ages65plus,rented,7843.456468794003,530.667520700626,0.2605604940359484,0.014262396514216553
region,Greater Bridgeport,total,ages65plus,other,367.13960493564485,81.41817954169161,0.012196418405940792,0.0026938543552211644
region,Greater Bridgeport,white,total,owned,51875.35986401357,1028.202965230688,0.8091143194287006,0.008387668573152238
region,Greater Bridgeport,white,total,rented,11569.530171765718,608.7668351843479,0.18045315840848558,0.008313904419743117
region,Greater Bridgeport,white,total,other,668.8682037754426,107.92414264351835,0.01043252216281383,0.0016771946161044553
region,Greater Bridgeport,white,under35,owned,3033.114214215689,229.40341442704093,0.5310476678821768,0.031427357564856206
region,Greater Bridgeport,white,under35,rented,2577.2556742297315,267.9242523427507,0.4512344470647355,0.031624627196877086
region,Greater Bridgeport,white,under35,other,101.19688353905616,37.380159238052855,0.017717885053087704,0.00652121390609285
region,Greater Bridgeport,white,ages35_64,owned,31207.90026192053,832.8886096589329,0.842882650706666,0.010996153455529012
region,Greater Bridgeport,white,ages35_64,rented,5504.769853372919,449.13411224852774,0.14867629563667328,0.01086385820572399
region,Greater Bridgeport,white,ages35_64,other,312.53171530074155,85.68490367833715,0.008441053656660808,0.002304876730865025
region,Greater Bridgeport,white,ages65plus,owned,17634.34538787735,560.4274866566406,0.8249218289077986,0.013052264405681236
region,Greater Bridgeport,white,ages65plus,rented,3487.5046441630675,311.9082517380991,0.16314292626734891,0.01294765413006113
region,Greater Bridgeport,white,ages65plus,other,255.13960493564483,53.935808328084576,0.011935244824852536,0.002518661093410472
region,Greater Bridgeport,black,total,owned,8800.16990888073,578.5038728374931,0.44774330797769507,0.022854237553866296
region,Greater Bridgeport,black,total,rented,10729.32799668958,701.9013180016816,0.5458968246473884,0.02290465286861313
region,Greater Bridgeport,black,total,other,125,64.24152554166957,0.006359867374916434,0.0032610834731714466
region,Greater Bridgeport,black,under35,owned,804.7581379607409,221.99705450332883,0.2885943842887606,0.06548465486748105
region,Greater Bridgeport,black,under35,rented,1983.7858593317335,317.61460604721975,0.7114056157112395,0.06548465486748105
region,Greater Bridgeport,black,ages35_64,owned,5821.321892695711,464.49708194982327,0.46101362536331175,0.02876097325682472
region,Greater Bridgeport,black,ages35_64,rented,6738.901192322855,568.1442116623896,0.5336803782549905,0.02882119961415353
region,Greater Bridgeport,black,ages35_64,other,67,51.62359743977305,0.005305996381697844,0.004078272341583888
region,Greater Bridgeport,black,ages65plus,owned,2174.0898782242793,264.03437622811384,0.5129105783963335,0.044211486288533136
region,Greater Bridgeport,black,ages65plus,rented,2006.6409450349913,262.94547456681227,0.4734060804295265,0.04421792501429242
region,Greater Bridgeport,black,ages65plus,other,58,38.236051490165764,0.01368334117414002,0.008978189520135857
region,Greater Bridgeport,latino,total,owned,9839.297342051588,577.7395847835179,0.39501458694496044,0.019294790473005537
region,Greater Bridgeport,latino,total,rented,14676.499800169799,822.6243311328177,0.5892119431724631,0.01954678154793501
region,Greater Bridgeport,latino,total,other,392.8965294443419,140.19571667913831,0.015773469882576444,0.00557613564609033
region,Greater Bridgeport,latino,under35,owned,1014.7751365706175,189.43596927173346,0.20074512008091108,0.034494091239686046
region,Greater Bridgeport,latino,under35,rented,3905.2674774745383,423.2974051402296,0.7725488735988039,0.03673964088567252
region,Greater Bridgeport,latino,under35,other,135,79.80584428509361,0.026706006320285008,0.015559937788981562
region,Greater Bridgeport,latino,ages35_64,owned,7390.069553159424,509.8917571284177,0.457436742384595,0.024720387434693406
region,Greater Bridgeport,latino,ages35_64,rented,8561.425184471456,620.5593324656095,0.5299422986999819,0.024857825311038743
region,Greater Bridgeport,latino,ages35_64,other,203.8965294443419,105.01465665417628,0.012620958915423123,0.0064488847239809214
region,Greater Bridgeport,latino,ages65plus,owned,1434.4526523215463,194.9287701294729,0.38787233281684097,0.048019965841331426
region,Greater Bridgeport,latino,ages65plus,rented,2209.807138223803,335.73235386600777,0.5975262051284782,0.048847345610528316
region,Greater Bridgeport,latino,ages65plus,other,54,47.51840158741505,0.014601462054680887,0.012753710939153616
region,Greater Bridgeport,asian,total,owned,2719.8199493015077,240.89633466741262,0.7072689552393177,0.037531047852266505
region,Greater Bridgeport,asian,total,rented,1078.7043440434554,175.2588206087899,0.28050904421804157,0.037274570080891925
region,Greater Bridgeport,asian,total,other,47,31.28893057098804,0.012222000542640665,0.00809262085128133
region,Greater Bridgeport,asian,under35,owned,184.24733766202036,66.83147554254595,0.2817480067804388,0.08986016013854367
region,Greater Bridgeport,asian,under35,rented,427.69637525872804,116.27135172916428,0.6540262820915914,0.09594795941200533
region,Greater Bridgeport,asian,under35,other,42,30.886860320767088,0.0642257111279698,0.046119161826213194
region,Greater Bridgeport,asian,ages35_64,owned,2112.390849032703,204.46550228074284,0.7719619752093333,0.04045991285258133
region,Greater Bridgeport,asian,ages35_64,rented,619.0015081943288,129.97783069928943,0.22621080144427977,0.04045890947975632
region,Greater Bridgeport,asian,ages35_64,other,5,4.999999999999734,0.0018272233463869313,0.001831049282407319
region,Greater Bridgeport,asian,ages65plus,owned,423.1817626067843,108.46522799007656,0.9296852182036052,0.03934309416326772
region,Greater Bridgeport,asian,ages65plus,rented,32.00646059039857,17.428708126352802,0.07031478179639482,0.03934309416326772
region,Greater Bridgeport,other_race,total,owned,1240.106647612752,168.52589632740617,0.45433752198002525,0.056059882443431505
region,Greater Bridgeport,other_race,total,rented,1466.7007483933876,268.68332141667287,0.5373547386380834,0.05643651860527792
region,Greater Bridgeport,other_race,total,other,22.675835333210266,16.06153391973487,0.008307739381891457,0.0059149000528563945
region,Greater Bridgeport,other_race,under35,owned,96.96905113042183,34.14970700802822,0.12587115635327242,0.05194001487310721
region,Greater Bridgeport,other_race,under35,rented,662.7385273366401,211.41728029786634,0.8602710227980844,0.05537887354418519
region,Greater Bridgeport,other_race,under35,other,10.675835333210266,10.67583533320994,0.01385782084864311,0.014198403391068076
region,Greater Bridgeport,other_race,ages35_64,owned,917.5558949875943,149.2049131369755,0.5642952876673384,0.06823631860861658
region,Greater Bridgeport,other_race,ages35_64,rented,696.4649402750049,158.87876030533747,0.4283247330976095,0.06837537306673838
region,Greater Bridgeport,other_race,ages35_64,other,12,11.999999999999307,0.007379979235052066,0.007392018092828246
region,Greater Bridgeport,other_race,ages65plus,owned,225.58170149473602,70.52750133194971,0.6772618913176806,0.118272958083033
region,Greater Bridgeport,other_race,ages65plus,rented,107.49728078174248,47.4741030416821,0.3227381086823195,0.11827295808303298
region,Greater Danbury,total,total,owned,74288.3358115373,1287.616824545144,0.743449801152156,0.008230225975476369
region,Greater Danbury,total,total,rented,24566.55074390417,987.4684812865943,0.2458528255617947,0.008125643517195316
region,Greater Danbury,total,total,other,1068.922283311981,219.61603759338104,0.010697373286049328,0.002181348084253299
region,Greater Danbury,total,under35,owned,4859.144051869188,310.18774412815105,0.4547189748930589,0.025454770030890056
region,Greater Danbury,total,under35,rented,5735.4072996292825,467.42701052034863,0.5367197391232648,0.025608104496842216
region,Greater Danbury,total,under35,other,91.48622371370188,28.946875198477287,0.008561285983676266,0.0027230517785875414
region,Greater Danbury,total,ages35_64,owned,45851.47537384989,1039.8592184646454,0.7685027479244814,0.01058593853822411
region,Greater Danbury,total,ages35_64,rented,13385.017982444448,754.5345764156092,0.22434224889508636,0.010571225457040756
region,Greater Danbury,total,ages35_64,other,426.8917099040077,84.52687421239882,0.007155003180432325,0.0014150734330213043
region,Greater Danbury,total,ages65plus,owned,23577.71638581822,697.8152398363685,0.7972343442223842,0.013745770230403624
region,Greater Danbury,total,ages65plus,rented,5446.125461830439,433.721288296544,0.18415007586259688,0.012794445068505921
region,Greater Danbury,total,ages65plus,other,550.5443496942713,200.62397559310168,0.018615579915018967,0.006677579158890213
region,Greater Danbury,white,total,owned,62822.7074323293,1142.8116471509027,0.799284771651893,0.008275477486495786
region,Greater Danbury,white,total,rented,14864.773281904285,731.0184102587359,0.1891224909573036,0.008049973105943183
region,Greater Danbury,white,total,other,911.1735582514567,210.7369967710591,0.011592737390803272,0.002657734885949993
region,Greater Danbury,white,under35,owned,3658.399098428596,235.3946186706741,0.5442486488912526,0.030718915926053924
region,Greater Danbury,white,under35,rented,2976.543574694521,322.83552281550556,0.4428111245679202,0.030990864605922694
region,Greater Danbury,white,under35,other,86.98324416030457,28.76258683197281,0.012940226540827111,0.004293079334753176
region,Greater Danbury,white,ages35_64,owned,36857.1949345417,888.8735002494021,0.8219210408140676,0.01078141338169316
region,Greater Danbury,white,ages35_64,rented,7679.848927703096,551.9817037897834,0.17126179664955607,0.010758133594211352
region,Greater Danbury,white,ages35_64,other,305.70027536321027,62.80745195100739,0.006817162536376322,0.0014001967353002
region,Greater Danbury,white,ages65plus,owned,22307.113399359,682.1147236156161,0.8251507887188015,0.013178452985863271
region,Greater Danbury,white,ages65plus,rented,4208.380779506669,354.6719678282541,0.15567001688074786,0.011812008643250408
region,Greater Danbury,white,ages65plus,other,518.490038727942,199.09564611149162,0.019179194400450624,0.00724405565825594
region,Greater Danbury,black,total,owned,2115.9107826026207,278.5540090583398,0.5246903439132976,0.0536159137853403
region,Greater Danbury,black,total,rented,1866.676738132583,322.6179057732881,0.46288684180767714,0.0538128627604314
region,Greater Danbury,black,total,other,50.09729450558182,45.15815317282643,0.012422814279025321,0.011136623850143391
region,Greater Danbury,black,under35,owned,181.58420879926592,121.80174430984383,0.39843871885101007,0.17974855216403182
region,Greater Danbury,black,under35,rented,272.40296141194386,91.92252111617559,0.597716550761185,0.17918808614733467
region,Greater Danbury,black,under35,other,1.7521949862937511,1.752194986293652,0.003844730387804888,0.004040518008402492
region,Greater Danbury,black,ages35_64,owned,1485.6609434086988,231.97552564473366,0.5226953511779335,0.06701771878484417
region,Greater Danbury,black,ages35_64,rented,1308.3015078482915,293.072203896523,0.46029554665573547,0.0675411473345635
region,Greater Danbury,black,ages35_64,other,48.34509951928807,45.1241509576627,0.017009102166331114,0.015765359274242278
region,Greater Danbury,black,ages65plus,owned,448.6656303946557,94.59756726844161,0.6107303078731972,0.0961650947301625
region,Greater Danbury,black,ages65plus,rented,285.9722688723475,98.71655560253672,0.3892696921268028,0.0961650947301625
region,Greater Danbury,latino,total,owned,5094.557103502594,390.15649645957683,0.4755780078487484,0.02946406356163792
region,Greater Danbury,latino,total,rented,5578.492074938314,504.44003728876976,0.520753442134392,0.029514616047209966
region,Greater Danbury,latino,total,other,39.29878429931616,27.667778319968996,0.0036685500168595637,0.0025825775223421825
region,Greater Danbury,latino,under35,owned,594.4397288855853,127.63949362684056,0.2713466405570773,0.053169823775557776
region,Greater Danbury,latino,under35,rented,1596.2626423145696,258.4101680175971,0.7286533594429228,0.053169823775557776
region,Greater Danbury,latino,ages35_64,owned,4087.8038878288826,358.0163899838395,0.5581322677835803,0.035681504474849496
region,Greater Danbury,latino,ages35_64,rented,3196.9746546712568,371.6031857050827,0.43650203459393305,0.03571657410084771
region,Greater Danbury,latino,ages35_64,other,39.29878429931616,27.667778319968996,0.005365697622486642,0.0037763595423873065
region,Greater Danbury,latino,ages65plus,owned,412.31348678812685,88.17333391789522,0.3442922620176741,0.08020894811960029
region,Greater Danbury,latino,ages65plus,rented,785.2547779524874,222.79075689118034,0.655707737982326,0.08020894811960028
region,Greater Danbury,asian,total,owned,2826.52239069728,292.8862557951124,0.7572006841913671,0.042684632671474855
region,Greater Danbury,asian,total,rented,877.7334294793317,187.54047561760436,0.23513712664254838,0.042641408817661104
region,Greater Danbury,asian,total,other,28.601861688522536,16.866973793245126,0.007662189166084554,0.004540389021951757
region,Greater Danbury,asian,under35,owned,276.19353861496063,84.61530456626105,0.45379400643040296,0.11958330517981958
region,Greater Danbury,asian,under35,rented,332.4384280950704,123.8968886954695,0.5462059935695971,0.11958330517981956
region,Greater Danbury,asian,ages35_64,owned,2266.500675415831,273.81923615216397,0.8082119342859201,0.04464844690283307
region,Greater Danbury,asian,ages35_64,rented,518.2913032186582,139.91015566295894,0.18481760064821914,0.044504808433164206
region,Greater Danbury,asian,ages35_64,other,19.5475507221932,14.230778984326406,0.006970465065860773,0.005096834903666611
region,Greater Danbury,asian,ages65plus,owned,283.8281766664884,60.43031318072342,0.8872786299229106,0.054633386826790496
region,Greater Danbury,asian,ages65plus,rented,27.003698165603055,15.717375366977182,0.08441658116058719,0.04778953515359044
region,Greater Danbury,asian,ages65plus,other,9.054310966329338,9.054310966329846,0.02830478891650231,0.02805313695808596
region,Greater Danbury,other_race,total,owned,1428.6381024055052,199.64457222127058,0.5017581962920408,0.052225590152052116
region,Greater Danbury,other_race,total,rented,1378.875219449657,218.59837544392832,0.4842807579175663,0.05236644285604931
region,Greater Danbury,other_race,total,other,39.750784567103565,27.065935601541035,0.013961045790392966,0.009485003687840285
region,Greater Danbury,other_race,under35,owned,148.52747714078032,50.40755459808807,0.2094774703256384,0.07232694612002154
region,Greater Danbury,other_race,under35,rented,557.7596931131778,154.06953389826975,0.7866429283802422,0.07270744282441015
region,Greater Danbury,other_race,under35,other,2.7507845671035627,2.750784567103691,0.0038796012941193984,0.003965040649964944
region,Greater Danbury,other_race,ages35_64,owned,1154.314932654774,189.46041908349073,0.6239821738660194,0.0627088423963114
region,Greater Danbury,other_race,ages35_64,rented,681.6015890031458,146.0491311276379,0.3684499170764124,0.06259393622397709
region,Greater Danbury,other_race,ages35_64,other,14,14.000000000000549,0.007567909057568183,0.007574138060195392
region,Greater Danbury,other_race,ages65plus,owned,125.79569260995089,37.726952462740925,0.43632150835439393,0.11349948361633343
region,Greater Danbury,other_race,ages65plus,rented,139.5139373333333,52.153803141812816,0.4839031473238624,0.11923115686034798
region,Greater Danbury,other_race,ages65plus,other,23,22.99999999999987,0.0797753443217437,0.07554108387279704
region,Greater Hartford,total,total,owned,249692.3298774023,2770.5053372384727,0.6495956943131539,0.0048629415627059885
region,Greater Hartford,total,total,rented,129166.68558882555,2377.571503502633,0.33603804669690684,0.00481628856346143
region,Greater Hartford,total,total,other,5522.1189275476445,560.1978113436452,0.014366258989939302,0.0014431779617410255
region,Greater Hartford,total,under35,owned,23476.83898405384,851.9715985241467,0.34813844564181895,0.0112179995391795
region,Greater Hartford,total,under35,rented,42480.77501500349,1425.79424627186,0.6299481371162612,0.011688116670407589
region,Greater Hartford,total,under35,other,1477.7390277322074,368.03245079478717,0.021913417241919933,0.005365334504531183
region,Greater Hartford,total,ages35_64,owned,149578.90381802781,2205.145700965341,0.6990575416698761,0.006373973214948156
region,Greater Hartford,total,ages35_64,rented,62081.95496824103,1664.9314802245804,0.29014023845873327,0.006312871298753477
region,Greater Hartford,total,ages35_64,other,2311.375116995692,338.80912561369803,0.010802219871390649,0.0015726524262484184
region,Greater Hartford,total,ages65plus,owned,76636.58707532067,1471.1197575279184,0.7442356698677441,0.00789776485923101
region,Greater Hartford,total,ages65plus,rented,24603.955605581028,933.7458135586587,0.23893471878541658,0.007731094179725794
region,Greater Hartford,total,ages65plus,other,1733.0047828197448,252.24573674353812,0.016829611346839333,0.0024253803064011974
region,Greater Hartford,white,total,owned,195432.57595440693,2327.362760200202,0.7636636859969939,0.005051568559968275
region,Greater Hartford,white,total,rented,56933.22404078148,1481.6603182703052,0.22246974699253275,0.004959409741003522
region,Greater Hartford,white,total,other,3548.6549382837643,368.4831779872407,0.01386656701047339,0.001427998588999842
region,Greater Hartford,white,under35,owned,16892.894874002068,678.7061360224822,0.46632094956729614,0.015736134821327602
region,Greater Hartford,white,under35,rented,18461.080486123654,913.6318676149031,0.5096100251932705,0.015975624677680038
region,Greater Hartford,white,under35,other,871.9220388162573,233.8761598209521,0.024069025239433342,0.006346024520326471
region,Greater Hartford,white,ages35_64,owned,112088.34956168762,1803.0744031762267,0.8207881685280977,0.006332523601744338
region,Greater Hartford,white,ages35_64,rented,23192.953882165897,948.4162903148804,0.16983479740883217,0.006200084593124988
region,Greater Hartford,white,ages35_64,other,1280.5451055637122,230.1616357188234,0.009377034063070151,0.0016755498255584937
region,Greater Hartford,white,ages65plus,owned,66451.33151871727,1323.988252026896,0.7993980795103763,0.007484174563445846
region,Greater Hartford,white,ages65plus,rented,15279.189672491932,682.6336556249129,0.1838060216630043,0.007330316716988307
region,Greater Hartford,white,ages65plus,other,1396.1877939037947,167.70909520620762,0.01679589882661944,0.0020065941790763614
region,Greater Hartford,black,total,owned,19978.959898019686,954.0241729608475,0.4529479753478085,0.016326551374057304
region,Greater Hartford,black,total,rented,23627.155645522427,1079.3538380099662,0.5356571296750887,0.0163832814890908
region,Greater Hartford,black,total,other,502.61434464933643,180.36533992358002,0.01139489497710279,0.004059659837837903
region,Greater Hartford,black,under35,owned,1514.9644885637488,232.21460940379458,0.18481744514142145,0.02704165748129483
region,Greater Hartford,black,under35,rented,6592.12149216986,622.2424996125455,0.8042030433331979,0.027557412441383652
region,Greater Hartford,black,under35,other,90,44.85516719079996,0.010979511525380552,0.005484675400872492
region,Greater Hartford,black,ages35_64,owned,13063.724873586882,809.5073529159044,0.4777011423745904,0.02126283143191399
region,Greater Hartford,black,ages35_64,rented,13889.727210470233,816.7446465348002,0.5079055644480415,0.02127846434418879
region,Greater Hartford,black,ages35_64,other,393.61434464933643,174.11167399588803,0.014393293177368234,0.006304277366394356
region,Greater Hartford,black,ages65plus,owned,5400.270535869055,448.7635122084885,0.6305355458885227,0.031309335112494986
region,Greater Hartford,black,ages65plus,rented,3145.3069428823346,333.86127661167063,0.36724601425882386,0.031293947714252056
region,Greater Hartford,black,ages65plus,other,19,14.317808556800252,0.0022184398526534166,0.001674323844296906
region,Greater Hartford,latino,total,owned,18753.174241918387,887.5075563905018,0.33739618182886955,0.013402388972971436
region,Greater Hartford,latino,total,rented,36325.511504823495,1344.575024272483,0.6535474329093828,0.013510339069482465
region,Greater Hartford,latino,total,other,503.3725334261146,151.15672167790026,0.009056385261747691,0.0027077022903796897
region,Greater Hartford,latino,under35,owned,3281.739452909437,399.5046554818089,0.21766882260896872,0.023466511643588976
